source,target,value
JUS 200,CDE 501,0.66550344
JUS 300,AFR 301,1.0000001
JUS 300,AFR 466,0.89246356
JUS 300,JUS 414,0.8784548000000001
JUS 300,AFR 310,0.85102487
JUS 300,AFR 383,0.8319089
JUS 300,AFR 320,0.8302461999999999
JUS 440,JUS 465,0.8093749
JUS 440,CRJ 528,0.80803883
JUS 440,FOR 454,0.7743791999999999
JUS 440,LAW 642,0.76700926
JUS 440,CRJ 501,0.7603727
JUS 440,CRJ 609,0.7574134
JUS 521,JUS 650,0.9016712
JUS 521,CON 501,0.8796726999999999
JUS 521,STP 581,0.87589777
JUS 521,JUS 630,0.86199915
JUS 521,ACO 423,0.85900605
JUS 521,COM 609,0.85603243
KIN 345,PSY 320,0.86998546
KIN 345,KIN 523,0.8423046000000001
KIN 345,SWU 350,0.83435345
KIN 345,PPE 215,0.82393616
KIN 345,PPE 210,0.82393616
KIN 345,KIN 423,0.8117608000000001
KOR 598,LTC 598,1.0000001
KOR 598,NEU 598,1.0000001
KOR 598,THP 598,1.0000001
KOR 598,SLC 598,1.0000001
KOR 598,MCO 598,1.0000001
KOR 598,POS 598,1.0000001
LAP 332,ABS 485,0.88913476
LAP 332,ENV 345,0.87658954
LAP 332,PUP 482,0.8675736
LAP 332,PUP 582,0.8613193000000001
LAP 332,CNE 383,0.7930673
LAP 332,CON 383,0.7930673
LAW 518,LAW 602,0.8729892
LAW 518,LAW 647,0.8625771000000001
LAW 518,LAW 530,0.85239893
LAW 518,LAW 739,0.8107778
LAW 518,LAW 610,0.7906539
LAW 518,SLB 581,0.78664196
LAW 611,ACC 575,0.8732573
LAW 611,ACC 430,0.81112725
LAW 611,ACC 577,0.7728411999999999
LAW 611,REA 411,0.72803164
LAW 611,LES 411,0.72803164
LAW 611,LAW 618,0.7101393
LAW 770,LAW 771,0.8672056
LAW 770,DNP 703,0.73056483
LAW 770,HCR 462,0.70924777
LAW 770,CRJ 603,0.6844427
LAW 770,SOS 579,0.68228596
LAW 770,ASM 579,0.68228596
LNP 494,FMP 394,1.0
LNP 494,ART 494,1.0
LNP 494,RUS 294,1.0
LNP 494,RUS 194,1.0
LNP 494,FRE 194,1.0
LNP 494,FRE 294,1.0
LSC 363,WST 376,0.86470616
LSC 363,CDE 610,0.86207676
LSC 363,ASB 210,0.8594218000000001
LSC 363,WST 603,0.84305936
LSC 363,SGS 202,0.8366636999999999
LSC 363,COM 407,0.83260196
LSC 394,FMP 394,1.0
LSC 394,ART 494,1.0
LSC 394,DAH 194,1.0
LSC 394,RUS 294,1.0
LSC 394,DAH 294,1.0
LSC 394,DAH 494,1.0
LSC 480,BIO 305,0.8752361999999999
LSC 480,BIO 440,0.85344636
LSC 480,MDL 431,0.8347983
LSC 480,BIO 455,0.8342476000000001
LSC 480,BIO 342 (LAB),0.8325473
LSC 480,MCB 540,0.8253789
LSE 683,SLB 511,0.7171791999999999
LSE 683,MCO 765,0.6860056
LSE 683,SGS 204,0.6775553000000001
LSE 683,MUP 101,0.6713584
LSE 683,BUS 191,0.6683829000000001
LSE 683,SGS 191,0.6683829000000001
MAE 345,AEE 445,0.9037225
MAE 345,AET 525,0.9001292
MAE 345,SES 410,0.89490926
MAE 345,AEE 462,0.89392865
MAE 345,AEE 480,0.8540689
MAE 345,AEE 325,0.84733516
MAE 508,CSE 450,0.8876139999999999
MAE 508,CSE 551,0.8863373
MAE 508,EEE 581,0.8674519
MAE 508,ACO 423,0.8654773000000001
MAE 508,IEE 570,0.86314154
MAE 508,EEE 511,0.8607254000000001
MAE 577,MSE 502,0.8889393
MAE 577,AEE 471,0.8756255
MAE 577,MSE 501,0.8675221
MAE 577,MAE 586,0.86563134
MAE 577,MAE 581,0.85105264
MAE 577,PHY 521,0.84836316
MAE 595,ASM 595,0.9999998999999999
MAE 595,TGM 595,0.9999998999999999
MAE 595,CRD 795,0.9999998999999999
MAE 595,ART 595,0.9999998999999999
MAE 595,SWG 595,0.9999998999999999
MAE 595,SWG 695,0.9999998999999999
MAT 415,CSE 550,0.89583814
MAT 415,MAT 544,0.8646773999999999
MAT 415,MAT 442,0.84811884
MAT 415,MAT 452,0.84585714
MAT 415,MAT 573,0.84418297
MAT 415,MAT 461,0.8396367
MAT 473,MAT 570,0.93839204
MAT 473,MAT 571,0.93290436
MAT 473,MAT 578,0.9170655999999999
MAT 473,MAT 579,0.91182303
MAT 473,PHY 302,0.8992363000000001
MAT 473,PHY 201,0.8958429
MAT 485,PHI 557,0.83464473
MAT 485,PHI 587,0.8219105999999999
MAT 485,COM 321,0.81923425
MAT 485,PHI 570,0.8170991
MAT 485,PHI 566,0.81453985
MAT 485,PHY 315,0.81059873
MAT 501,MAT 578,0.88254154
MAT 501,MAT 579,0.87109405
MAT 501,MAT 570,0.841766
MAT 501,MAT 571,0.8265914000000001
MAT 501,MTE 585,0.8217994000000001
MAT 501,PHY 582,0.8175117
MBB 343,BIO 343,0.99999976
MBB 343,MBB 350,0.9325247999999999
MBB 343,MIC 421 (LAB),0.87978137
MBB 343,MAT 355,0.85809135
MBB 343,BIO 355,0.85809135
MBB 343,MBB 355,0.85809135
MCB 500,GPH 500,0.99999976
MCB 500,TSS 600,0.99999976
MCB 500,MUP 700,0.99999976
MCB 500,MUP 600,0.99999976
MCB 500,POS 500,0.99999976
MCB 500,MUP 500,0.99999976
MCB 584,WST 684,1.0000002000000001
MCB 584,CRJ 584,1.0000002000000001
MCB 584,MSE 784,1.0000002000000001
MCB 584,MTC 584,1.0000002000000001
MCB 584,PSY 784,1.0000002000000001
MCB 584,MSE 584,1.0000002000000001
MCO 553,MCO 557,0.8599072
MCO 553,MCO 556,0.7927566
MCO 553,MCO 555,0.78173196
MCO 553,ARE 690,0.76986206
MCO 553,LTC 690,0.76986206
MCO 553,MCE 790,0.76986206
MET 421,MET 426,0.83167773
MET 421,MET 427,0.8128619
MET 421,MET 423,0.8072564
MET 421,MET 424,0.7912615
MET 421,MET 434,0.7280456
MET 421,MET 502,0.7276423000000001
MGT 430,MGT 530,0.9977565
MGT 430,TGM 581,0.88191855
MGT 430,TGM 585,0.8440914
MGT 430,MGT 501,0.83106154
MGT 430,MCO 517,0.7990183000000001
MGT 430,TGM 547,0.7908735
MHL 590,PHI 590,0.99999976
MHL 590,EDP 590,0.99999976
MHL 590,EDT 790,0.99999976
MHL 590,EDT 690,0.99999976
MHL 590,ARS 790,0.99999976
MHL 590,EDT 590,0.99999976
MIC 206 (LAB),MIC 302 (LAB),0.9391930000000001
MIC 206 (LAB),CHM 303 (LAB),0.8706449
MIC 206 (LAB),CHM 235,0.8677745000000001
MIC 206 (LAB),CHM 452,0.8650700000000001
MIC 206 (LAB),MIC 401,0.84842503
MIC 206 (LAB),BCH 361,0.83533835
MIC 592,MUD 692,0.99999994
MIC 592,ART 592,0.99999994
MIC 592,EDA 592,0.99999994
MIC 592,GPH 592,0.99999994
MIC 592,EDA 692,0.99999994
MIC 592,REL 592,0.99999994
MIS 484,ASB 484,1.0000002000000001
MIS 484,ANB 784,1.0000002000000001
MIS 484,ANB 684,1.0000002000000001
MIS 484,SWU 484,1.0000002000000001
MIS 484,PLA 584,1.0000002000000001
MIS 484,ECD 684,1.0000002000000001
MKT 584,ART 584,1.0000002000000001
MKT 584,LSE 584,1.0000002000000001
MKT 584,MTC 484,1.0000002000000001
MKT 584,ARE 784,1.0000002000000001
MKT 584,STS 484,1.0000002000000001
MKT 584,PPE 484,1.0000002000000001
MSE 440,MSE 516,0.9999998999999999
MSE 440,MSE 442,0.91028786
MSE 440,MSE 540,0.91028786
MSE 440,MSE 526,0.77169335
MSE 440,MSE 514,0.73864824
MSE 440,MSE 470,0.7376294
MSE 475,EEE 518,0.99999976
MSE 475,MSE 548,0.9784023999999999
MSE 475,THP 401 (LAB),0.81296504
MSE 475,MGT 528,0.79417527
MSE 475,UET 411,0.7881253
MSE 475,UET 432,0.78560245
MSE 584,MLS 584,1.0000002000000001
MSE 584,JPN 584,1.0000002000000001
MSE 584,UET 584,1.0000002000000001
MSE 584,MUP 684,1.0000002000000001
MSE 584,LSE 784,1.0000002000000001
MSE 584,MGT 584,1.0000002000000001
MTC 494,ART 494,1.0
MTC 494,JPN 494,0.9999998999999999
MTC 494,GRK 494,0.9999998999999999
MTC 494,CAP 194,0.9999998999999999
MTC 494,ART 394,0.9999998999999999
MTC 494,THP 294,0.9999998999999999
MTC 498,ART 498,1.0000001
MTC 498,MET 498,1.0
MTC 498,CDE 498,1.0
MTC 498,SGS 498,1.0
MTC 498,BUS 498,1.0
MTC 498,ARS 498,1.0
MTE 610,PSY 540,0.85357416
MTE 610,SOC 510,0.8527341
MTE 610,SOS 212,0.8506104
MTE 610,IEE 622,0.8504238000000002
MTE 610,PUP 581,0.8421519000000001
MTE 610,STP 540,0.8408555
MUE 482,MUE 550,0.8701915000000001
MUE 482,MUP 451,0.86054957
MUE 482,MTC 525,0.8524934000000001
MUE 482,MTC 425,0.84150076
MUE 482,MUE 560,0.83929956
MUE 482,MUE 575,0.8387022
MUP 210,MUP 339,0.87732774
MUP 210,MUP 486,0.82029486
MUP 210,MUP 586,0.7937709
MUP 210,MUP 588,0.77802557
MUP 210,MUP 540,0.76235795
MUP 210,MUP 585,0.7596122
MUP 484,BUS 584,1.0000002000000001
MUP 484,MUP 584,1.0000002000000001
MUP 484,ARE 784,1.0000002000000001
MUP 484,HHE 584,1.0000002000000001
MUP 484,MUP 684,1.0000002000000001
MUP 484,ARE 684,1.0000002000000001
MUP 554,MUP 561,0.807266
MUP 554,MUP 585,0.7912140999999999
MUP 554,MUP 751,0.7833064999999999
MUP 554,MUP 574,0.76591694
MUP 554,SGS 191,0.7626647
MUP 554,BUS 191,0.7626647
MUS 497,CIS 497,1.0
MUS 497,HCR 497,1.0
MUS 497,SED 497,1.0
MUS 497,SES 497,1.0
MUS 497,OGL 497,1.0
MUS 497,COM 497,1.0
MUS 684,HPS 784,1.0000002000000001
MUS 684,ESS 784,1.0000002000000001
MUS 684,PLA 684,1.0000002000000001
MUS 684,PLA 584,1.0000002000000001
MUS 684,TEM 484,1.0000002000000001
MUS 684,ECD 584,1.0000002000000001
NAN 598,HDA 598,1.0000001
NAN 598,STM 598,1.0000001
NAN 598,EST 598,1.0000001
NAN 598,HCI 598,1.0000001
NAN 598,WST 598,1.0000001
NAN 598,STC 598,1.0000001
NLM 580,CSE 580,0.99999976
NLM 580,PUP 680,0.99999976
NLM 580,MHL 780,0.99999976
NLM 580,EDT 780,0.99999976
NLM 580,ASB 680,0.99999976
NLM 580,MTC 780,0.99999976
NUR 330,NUR 337 (LAB),0.8136281
NUR 330,NUR 464,0.8094638000000001
NUR 330,NUR 391,0.79898715
NUR 330,NUR 419,0.79847986
NUR 330,WST 360,0.79653025
NUR 330,NUR 444,0.79622823
NUR 366,NUR 478,0.8436619000000001
NUR 366,NUR 425,0.8117734999999999
NUR 366,DNP 625,0.80877924
NUR 366,NUR 447 (LAB),0.8064190999999999
NUR 366,NUR 384,0.8008152
NUR 366,SWU 350,0.7960406
NUR 476,DNP 642,0.87710893
NUR 476,NUR 603,0.87436485
NUR 476,NUR 503,0.87293535
NUR 476,NUR 502,0.85911846
NUR 476,HCR 231,0.85766536
NUR 476,IBC 520,0.85055816
NUR 494,RUS 294,1.0
NUR 494,FMP 394,1.0
NUR 494,ART 494,1.0
NUR 494,FRE 194,1.0
NUR 494,FRE 294,1.0
NUR 494,RUS 194,1.0
OGL 200,OGL 300,0.89882046
OGL 200,OGL 357,0.8915088
OGL 200,OGL 360,0.8906265
OGL 200,OGL 220,0.8676331
OGL 200,MGT 300,0.8492129999999999
OGL 200,MGT 411,0.8440264000000001
OMT 503,MGT 302,0.89041454
OMT 503,CRD 350,0.85381234
OMT 503,CSM 350,0.85381234
OMT 503,MGT 459,0.8326314
OMT 503,OMT 540,0.8263611999999999
OMT 503,TGM 548,0.82495046
PAF 610,ISS 512,0.8935152
PAF 610,JUS 620,0.8911867
PAF 610,JUS 633,0.8878126000000001
PAF 610,ISS 437,0.88361764
PAF 610,IAS 410,0.88331366
PAF 610,TSS 503,0.88245577
PAF 790,HED 790,0.99999976
PAF 790,LAT 590,0.99999976
PAF 790,HUM 590,0.99999976
PAF 790,RDG 590,0.99999976
PAF 790,EDA 690,0.99999976
PAF 790,CSE 790,0.99999976
PGM 300,PGM 400,0.81185186
PGM 300,MGT 540,0.73238575
PGM 300,TGM 558,0.73014796
PGM 300,TGM 503,0.7086191999999999
PGM 300,CSM 350,0.70273393
PGM 300,TGM 559,0.7003842
PHI 101,PHI 401,0.8854382
PHI 101,PHI 405,0.8665427
PHI 101,PHI 310,0.8568207
PHI 101,BIO 324,0.8568207
PHI 101,HPS 512,0.8520924000000001
PHI 101,PHI 403,0.8517529
PHS 497,POS 497,1.0
PHS 497,ACC 497,1.0
PHS 497,MCO 497,1.0
PHS 497,SST 497,1.0
PHS 497,CIS 497,1.0
PHS 497,OGL 497,1.0
PHY 552,MSE 552,0.99999994
PHY 552,MSE 554,0.89996016
PHY 552,PHY 554,0.8931879999999999
PHY 552,BIO 502,0.88401455
PHY 552,BIO 504,0.8512815999999999
PHY 552,MCB 504,0.8512815999999999
POS 305,SLC 440,0.7723426
POS 305,SLC 455,0.7701107
POS 305,FMP 417,0.76167977
POS 305,SLC 340,0.7569223
POS 305,ARS 543,0.7511518
POS 305,ARS 443,0.75033164
POS 435,POS 437,0.8688699000000001
POS 435,POS 552,0.81473404
POS 435,PSY 385,0.76042736
POS 435,POS 545,0.73248136
POS 435,SOS 447,0.7258505000000001
POS 435,SGS 454,0.7258505000000001
POS 438,POS 464,0.78407884
POS 438,POS 454,0.74246436
POS 438,TSS 502,0.72975916
POS 438,POS 453,0.7209953
POS 438,SOS 463,0.7208766
POS 438,SGS 377,0.7114738
POS 540,GRK 346,0.7949616
POS 540,SLC 346,0.7949616
POS 540,SLC 374,0.7755112
POS 540,SLC 361,0.76346546
POS 540,SLC 373,0.7368387
POS 540,SLC 362,0.7260647
POS 573,STS 330,0.8797777
POS 573,STS 202,0.8718065999999999
POS 573,STS 331,0.8702252
POS 573,SOS 101,0.8675353000000001
POS 573,STS 306,0.8588075000000001
POS 573,SOS 553,0.8450537
POS 638,SLB 581,0.8039639000000001
POS 638,AIS 180,0.7865664000000001
POS 638,PSY 468,0.7681786
POS 638,HON 310,0.7585826999999999
POS 638,HON 410,0.7583818
POS 638,STS 425,0.7467855
POS 795,ARS 595,0.9999998999999999
POS 795,EEE 595,0.9999998999999999
POS 795,ESS 695,0.9999998999999999
POS 795,ESS 795,0.9999998999999999
POS 795,MUP 595,0.9999998999999999
POS 795,BUS 595,0.9999998999999999
PRM 453,CSM 453,0.9999998999999999
PRM 453,CRD 563,0.8085894
PRM 453,SWG 608,0.7811710999999999
PRM 453,HCR 335,0.77694035
PRM 453,CRD 435,0.7725097
PRM 453,NLM 435,0.7725097
PRM 485,CSM 485,0.99999976
PRM 485,CRD 210,0.77361935
PRM 485,CSM 483,0.7692547
PRM 485,INT 262,0.7569593000000001
PRM 485,COM 477,0.7428962
PRM 485,CSM 335,0.7386325
PSY 344,PSY 441,0.8580549000000001
PSY 344,PSY 541,0.8572629999999999
PSY 344,CDE 531,0.8333232
PSY 344,CDE 337,0.83182687
PSY 344,CDE 533,0.8306359
PSY 344,CDE 575,0.82505035
PSY 350,PSY 461,0.81300306
PSY 350,PSY 550,0.7962079000000001
PSY 350,PSY 573,0.7841736999999999
PSY 350,PSY 370,0.7552928000000001
PSY 350,PSY 458,0.7478876
PSY 350,PSY 369,0.72175384
PSY 369,PSY 573,0.74138707
PSY 369,PSY 434,0.7226710999999999
PSY 369,CDE 612,0.7128133000000001
PSY 369,PSY 576,0.710693
PSY 369,CDE 610,0.7080748
PSY 369,PSY 461,0.7074801
PSY 543,SCM 519,0.8535391999999999
PSY 543,SGS 503,0.8219943000000001
PSY 543,SGS 504,0.82181656
PSY 543,PSY 554,0.8016828
PSY 543,SCM 518,0.8006611
PSY 543,STP 502,0.79477143
PSY 578,CAP 330,0.8213935
PSY 578,CDE 570,0.81029874
PSY 578,CDE 610,0.79673445
PSY 578,CDE 612,0.78555465
PSY 578,CAP 420,0.78483707
PSY 578,CDE 312,0.7826959
PUP 571,PUP 573,0.8965794
PUP 571,PUP 724,0.85727084
PUP 571,POS 410,0.85320455
PUP 571,SOS 532,0.8434359
PUP 571,SOS 323,0.8434359
PUP 571,PUP 701,0.82890844
QBA 598,BMI 598,1.0000001
QBA 598,FIN 598,1.0000001
QBA 598,RDG 598,1.0000001
QBA 598,FMS 598,1.0000001
QBA 598,BCH 598,1.0000001
QBA 598,REL 598,1.0000001
RDG 191,BUS 191,1.0000002000000001
RDG 191,GRK 191,1.0000002000000001
RDG 191,MET 191,1.0000002000000001
RDG 191,MUP 191,1.0000002000000001
RDG 191,ARE 191,1.0000002000000001
RDG 191,SGS 191,1.0000002000000001
RDG 584,MUP 584,1.0000002000000001
RDG 584,MUP 784,1.0000002000000001
RDG 584,CEN 584,1.0000002000000001
RDG 584,SGS 484,1.0000002000000001
RDG 584,BUS 584,1.0000002000000001
RDG 584,BUS 484,1.0000002000000001
RDG 592,BUS 692,0.99999994
RDG 592,ARE 592,0.99999994
RDG 592,ARE 692,0.99999994
RDG 592,CEN 592,0.99999994
RDG 592,BUS 592,0.99999994
RDG 592,SDO 592,0.99999994
RDG 692,ARE 592,0.99999994
RDG 692,CEN 592,0.99999994
RDG 692,MET 592,0.99999994
RDG 692,MUP 692,0.99999994
RDG 692,BUS 592,0.99999994
RDG 692,ARE 692,0.99999994
RED 501,RED 508,0.85873246
RED 501,PUP 425,0.8495589
RED 501,PUP 525,0.8495589
RED 501,RED 503,0.8488576999999999
RED 501,PUP 571,0.8316280999999999
RED 501,PUP 465,0.81622356
RED 514,RED 515,0.95207554
RED 514,TGM 531,0.86163616
RED 514,OGL 260,0.84229094
RED 514,TGM 300,0.8289194
RED 514,TGM 521,0.8289194
RED 514,TGM 502,0.8289194
REL 207,ASB 314,0.81604624
REL 207,REL 351,0.7518965
REL 207,REL 301,0.7435004
REL 207,REL 310,0.73350155
REL 207,SLC 362,0.73338896
REL 207,REL 360,0.73338896
REL 470,POS 340,0.8325428
REL 470,POS 341,0.80241823
REL 470,ARS 410,0.79684746
REL 470,COM 321,0.79616284
REL 470,HPS 322,0.7831328000000001
REL 470,ASB 314,0.7800453
RUS 101,RUS 102,1.0
RUS 101,RUS 201,0.9029860999999999
RUS 101,RUS 202,0.9029860999999999
RUS 101,BCS 101,0.86700845
RUS 101,FRE 201,0.8293718000000001
RUS 101,FRE 202,0.8291396000000001
RUS 212,BCS 495,0.7229253000000001
RUS 212,RUS 295,0.7011156999999999
RUS 212,RUS 440,0.6929022
RUS 212,ROM 313,0.6725154999999999
RUS 212,BCS 201,0.66733956
RUS 212,POR 101,0.65684795
SBS 491,REL 490,0.9689591000000001
SBS 491,BIO 496,0.85543644
SBS 491,HPS 496,0.85543644
SBS 491,GLG 495,0.85455006
SBS 491,MHL 799,0.8469591000000001
SBS 491,JUS 799,0.8469591000000001
SED 520,STS 301,0.83867145
SED 520,PSY 512,0.8247329999999999
SED 520,LSE 571,0.81820375
SED 520,BIO 315,0.80835515
SED 520,HPS 512,0.8049458
SED 520,HPS 330,0.8002405
SED 533,PSY 344,0.8815569999999999
SED 533,BIO 480,0.86613965
SED 533,SPE 431,0.8584867
SED 533,PSY 541,0.8508572
SED 533,PSY 441,0.84696037
SED 533,SPE 430,0.8446157
SEM 790,PUP 590,0.99999976
SEM 790,ARS 590,0.99999976
SEM 790,NEU 790,0.99999976
SEM 790,JPN 590,0.99999976
SEM 790,GPH 590,0.99999976
SEM 790,GPH 690,0.99999976
SER 432,EDT 562,0.75382245
SER 432,EDT 462,0.75382245
SER 432,SER 574,0.7349568
SER 432,EEE 488,0.7221326
SER 432,EDT 340,0.7153008000000001
SER 432,MSE 100,0.7120863000000001
SES 122,SES 128 (LAB),0.77755535
SES 122,AST 531,0.75895506
SES 122,SES 126,0.74205756
SES 122,SOS 572,0.74172544
SES 122,AST 533,0.73666096
SES 122,SOS 374,0.7316363
SES 599,MET 599,1.0
SES 599,LSE 599,1.0
SES 599,STP 599,1.0
SES 599,OMT 599,1.0
SES 599,PLB 599,1.0
SES 599,MTC 599,1.0
SHS 526,SHS 539 (LAB),0.85355806
SHS 526,NUR 423,0.84854114
SHS 526,DNP 706,0.8434783000000001
SHS 526,SHS 538,0.8317491
SHS 526,IBC 725,0.8289274999999999
SHS 526,DNP 648,0.8262470999999999
SLB 522,SLB 581,0.72463965
SLB 522,MCO 529,0.70795894
SLB 522,MCO 517,0.64558166
SLB 522,MCO 470,0.63478464
SLB 522,MCO 465,0.61591023
SLB 522,MCO 540,0.6130054
SLC 491,TSS 507,0.83295846
SLC 491,SGS 304,0.7917839
SLC 491,MCO 430,0.7822385000000001
SLC 491,TSS 601,0.7746206
SLC 491,SGS 303,0.75021756
SLC 491,ARE 546,0.7443844000000001
SLC 493,JPN 493,0.9999998999999999
SLC 493,MET 493,0.9999998999999999
SLC 493,CDE 493,0.9999998999999999
SLC 493,ARS 493,0.9999998999999999
SLC 493,MCE 493,0.9999998999999999
SLC 493,GRK 493,0.9999998999999999
SOC 483,PSY 414,0.8393006
SOC 483,OGL 350,0.8285604
SOC 483,SOC 585,0.8162984999999999
SOC 483,PSY 420,0.815886
SOC 483,PSY 461,0.8023311
SOC 483,POS 443,0.783561
SOC 486,SOC 523,0.83560395
SOC 486,SOC 585,0.8189082
SOC 486,POS 337,0.81487083
SOC 486,POS 210,0.8076359000000001
SOC 486,TSS 503,0.80696845
SOC 486,POS 346,0.8020041
SOC 509,STS 385,0.8315222
SOC 509,PSY 536,0.82422304
SOC 509,MET 401,0.80776566
SOC 509,STP 231,0.80011904
SOC 509,STP 451,0.7955297
SOC 509,STP 429,0.7924824
SOS 100,SOS 320,0.8644861999999999
SOS 100,SOS 424,0.86387074
SOS 100,SOS 414,0.85019016
SOS 100,ESS 514,0.85019016
SOS 100,SSH 414,0.85019016
SOS 100,SSH 514,0.85019016
SOS 182,SOS 374,0.8229156999999999
SOS 182,SOS 429,0.8173595
SOS 182,SOS 528,0.8173595
SOS 182,SOS 533,0.80361295
SOS 182,SOS 433,0.80083203
SOS 182,SOS 372,0.7955986999999999
SOS 310,SOS 514,0.8116613
SOS 310,SOS 545,0.79670835
SOS 310,ESS 502,0.79602885
SOS 310,SOS 371,0.79526675
SOS 310,SOS 322,0.79370093
SOS 310,SOS 530,0.79370093
SOS 385,SCM 385,1.0
SOS 385,SCM 485,0.9034309000000001
SOS 385,SOS 485,0.9034309000000001
SOS 385,SOS 511,0.8566983
SOS 385,SOS 510,0.85447073
SOS 385,SOS 527,0.8530243000000001
SOS 429,SOS 528,1.0000002000000001
SOS 429,SOS 434,0.9248339
SOS 429,SOS 535,0.8733876
SOS 429,ELS 535,0.8733876
SOS 429,SGS 330,0.85126233
SOS 429,SOS 553,0.8477974
SPA 400,SPA 417,0.9419291
SPA 400,SPA 543,0.91531974
SPA 400,SPA 418,0.9054532
SPA 400,SPA 422,0.90221536
SPA 400,SPA 547,0.88196063
SPA 400,APL 588,0.8689661
SPA 414,MGT 405,0.8464149
SPA 414,POR 320,0.83008456
SPA 414,ENG 572,0.8294600000000001
SPA 414,SPA 550,0.81051403
SPA 414,TSS 608,0.8015429000000001
SPA 414,ENG 571,0.8009871000000001
SPA 420,SPA 422,0.85092306
SPA 420,SPA 540,0.83014417
SPA 420,SPA 547,0.8260728
SPA 420,SPA 543,0.82514095
SPA 420,FRE 422,0.81690055
SPA 420,SPA 539,0.8071133
SPE 520,SPE 569,0.8403520000000001
SPE 520,RDG 509,0.8340045
SPE 520,RDG 508,0.8340045
SPE 520,GAP 30,0.8330215
SPE 520,EDP 568,0.82881
SPE 520,SPE 531,0.82810867
SPE 524,SPE 566,0.8486085999999999
SPE 524,SPE 562,0.8353591999999999
SPE 524,CDE 572,0.8342582000000001
SPE 524,PSY 244,0.83374137
SPE 524,CDE 575,0.8277194999999999
SPE 524,CDE 244,0.82567096
SPE 563,SPE 566,0.8856244000000001
SPE 563,PSY 341,0.87316936
SPE 563,EDP 310,0.8715641
SPE 563,LSE 540,0.86474085
SPE 563,SPE 568,0.8635014999999999
SPE 563,SPE 565,0.85931826
SPE 780,CDE 780,0.99999976
SPE 780,RDG 580,0.99999976
SPE 780,MKT 580,0.99999976
SPE 780,CEN 580,0.99999976
SPE 780,RDG 780,0.99999976
SPE 780,EEE 680,0.99999976
SSH 510,MLS 502,0.8671253000000001
SSH 510,TSS 505,0.83279514
SSH 510,HPS 331,0.7946559
SSH 510,STP 220,0.7894604000000001
SSH 510,SSH 514,0.77030724
SSH 510,ESS 514,0.77030724
SST 235,WST 235,1.0000002000000001
SST 235,COM 235,1.0000002000000001
SST 235,WST 615,0.79192066
SST 235,SWU 171,0.79148793
SST 235,ASB 511,0.7897940999999999
SST 235,SWU 332,0.7852739000000001
SST 499,ANP 499,0.99999994
SST 499,BUS 499,0.99999994
SST 499,TEM 499,0.99999994
SST 499,AIS 499,0.99999994
SST 499,MGT 499,0.99999994
SST 499,TWC 499,0.99999994
SST 594,ATE 594,0.9999998999999999
SST 594,HCD 594,0.9999998999999999
SST 594,DAH 594,0.9999998999999999
SST 594,EMS 594,0.9999998999999999
SST 594,PUP 594,0.9999998999999999
SST 594,CDE 594,0.9999998999999999
SST 784,STP 784,1.0000002000000001
SST 784,CED 784,1.0000002000000001
SST 784,BIO 584,1.0000002000000001
SST 784,GTD 584,1.0000002000000001
SST 784,RDG 684,1.0000002000000001
SST 784,PUP 684,1.0000002000000001
STC 580,MTC 780,0.99999976
STC 580,MLS 580,0.99999976
STC 580,MUP 580,0.99999976
STC 580,ART 680,0.99999976
STC 580,LDE 580,0.99999976
STC 580,CEN 580,0.99999976
STP 394,ART 494,1.0
STP 394,FMP 394,1.0
STP 394,LDE 494,0.9999998999999999
STP 394,ARE 294,0.9999998999999999
STP 394,THP 494,0.9999998999999999
STP 394,MTC 394,0.9999998999999999
STP 429,STP 535,0.9046514000000001
STP 429,STP 533,0.88155496
STP 429,STP 526,0.8702861
STP 429,STP 451,0.8536649
STP 429,STP 532,0.8446876
STP 429,STP 460,0.8333459000000001
STP 531,STP 540,0.81462395
STP 531,STP 535,0.8079748000000001
STP 531,STP 533,0.7649354
STP 531,MET 401,0.68309546
STP 531,STS 401,0.6725247
STP 531,SLC 557,0.67169046
STS 302,STS 331,0.8265336999999999
STS 302,STS 306,0.79836094
STS 302,MET 300,0.79365593
STS 302,TSS 503,0.79300326
STS 302,SGS 502,0.7680682
STS 302,STS 330,0.75919867
STS 480,ARE 370,0.7590222
STS 480,ART 378,0.7133210999999999
STS 480,SGS 361,0.697202
STS 480,MCO 450,0.64832604
STS 480,ARE 510,0.64642376
STS 480,MCO 430,0.6437795000000001
SWG 584,ESS 584,1.0000002000000001
SWG 584,CRJ 584,1.0000002000000001
SWG 584,KOR 484,1.0000002000000001
SWG 584,MGT 584,1.0000002000000001
SWG 584,MGT 484,1.0000002000000001
SWG 584,PSY 584,1.0000002000000001
SWG 609,SWU 442,0.8161965
SWG 609,CDE 573,0.81145847
SWG 609,CAP 420,0.8050833000000001
SWG 609,CDE 244,0.79903007
SWG 609,CAP 342,0.7814875
SWG 609,HCD 410,0.7714765
SWG 614,SWU 411,0.9002271000000001
SWG 614,SWU 295,0.8181497
SWG 614,PSY 304,0.79486704
SWG 614,MGT 310,0.7932308000000001
SWG 614,MKT 352,0.7749889
SWG 614,THP 302,0.762502
SWU 312,CAP 260,0.7570306
SWU 312,SWU 320,0.7329045
SWU 312,PSY 370,0.72965735
SWU 312,CAP 330,0.72349083
SWU 312,CAP 342,0.7213069000000001
SWU 312,THP 489,0.7193172
